Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon
3357,A1,1,15,20.48586,-98.182924
3358,A1,1,1,20.55747,-98.13655
3359,A1,1,3,20.555406,-98.141863
3360,A1,1,2,20.5259,-98.1499
3361,A1,1,2,20.578466,-98.129635
3362,A1,1,15,20.5209,-98.1491
3363,A1,1,7,20.541217,-98.15279
3364,A1,1,1,20.515971,-98.195876
3365,A1,1,2,20.5517,-98.1493
3366,A1,1,2,20.5226,-98.1476
3367,A1,1,6,20.5206,-98.1609
3368,A1,1,4,20.5386,-98.1431
3369,A1,1,2,20.54907,-98.157062
3370,A1,1,4,20.579751,-98.127553
3371,A1,1,4,20.569118,-98.132475
3372,A1,1,2,20.5484,-98.1568
3373,A1,1,5,20.5246,-98.1619
3374,A1,1,2,20.5229,-98.1499
3375,A1,1,4,20.5248,-98.1679
3376,A1,1,2,20.5723,-98.1399
3377,A1,1,7,20.5221,-98.1579
3378,A1,1,56,20.554003,-98.134759
3379,A1,1,28,20.4637,-98.1839
3380,A1,1,12,20.4767,-98.2019
3381,A1,1,2,20.5169,-98.1502
3382,A1,1,2,20.5082,-98.1509
3383,A1,1,1,20.554542,-98.155156
3384,A1,1,2,20.527381,-98.155774
3385,A1,1,9,20.5109,-98.1683
3386,A1,1,2,20.5685,-98.1224
3387,A1,1,14,20.4882,-98.1284
3388,A1,1,2,20.524949,-98.14152
3389,A1,1,4,20.480022,-98.193558
3390,A1,1,7,20.5452,-98.1437
3391,A1,1,5,20.509985,-98.164484
3392,A1,1,2,20.564806,-98.151955
3393,A1,1,14,20.5212,-98.1536
3394,A1,1,15,20.4816,-98.1858
3395,A1,1,2,20.526,-98.1363
3396,A1,1,21,20.4961,-98.2079
3397,A1,1,12,20.494855,-98.122495
3398,A1,1,0,20.566099,-98.123183
3399,A1,1,2,20.505177,-98.188088
3400,A1,1,2,20.560917,-98.161765
3401,A1,1,2,20.5586,-98.1333
3402,A1,1,6,20.5754,-98.1286
3403,A1,1,12,20.5544,-98.1371
3404,A1,1,7,20.55,-98.1363
3405,A1,1,4,20.549731,-98.162946
3406,A1,1,14,20.5805,-98.127953
3407,A1,1,4,20.555666,-98.137658
3408,A1,1,64,20.4782,-98.1527
3409,A1,1,24,20.5627,-98.119
3410,A1,1,2,20.561,-98.1298
3411,A1,1,7,20.547873,-98.117139
3412,A1,1,4,20.552133,-98.136512
3413,A1,1,6,20.563752,-98.140921
3414,A1,1,1,20.545436,-98.161031
3415,A1,1,36,20.5536,-98.1222
3416,A1,1,2,20.5532,-98.1413
3417,A1,1,16,20.490834,-98.147812
3418,A1,1,5,20.526941,-98.129206
3419,A1,1,4,20.5701,-98.1441
3420,A1,1,7,20.555385,-98.133948
3421,A1,1,10,20.5563,-98.1425
3422,A1,1,9,20.4881,-98.1379
3423,A1,1,11,20.5545,-98.1462
3424,A1,1,9,20.5626,-98.1322
3425,A1,1,1,20.557131,-98.15793
3426,A1,1,4,20.5421,-98.1338
3427,A1,1,20,20.5514,-98.1357
3428,A1,1,2,20.547704,-98.158648
3429,A1,1,4,20.495721,-98.157802
3430,A1,1,8,20.526397,-98.161586
3431,A1,1,3,20.468003,-98.154255
3432,A1,1,1,20.554095,-98.120214
3433,A1,1,4,20.5354,-98.1349
3434,A1,1,1,20.5747,-98.1406
3435,A1,1,2,20.5572,-98.1357
3436,A1,1,2,20.562994,-98.143724
3437,A1,1,1,20.51946,-98.216307
3438,A1,1,27,20.5578,-98.1286
3439,A1,1,17,20.5582,-98.1331
3440,A1,1,23,20.4893,-98.1347
3441,A1,1,3,20.5563,-98.1211
3442,A1,1,2,20.5681,-98.1307
3443,A1,1,2,20.4518,-98.1767
3444,A1,1,7,20.4865,-98.1931
3445,A1,1,2,20.5103,-98.1551
3446,A1,1,2,20.4607,-98.166
3447,A1,1,5,20.4662,-98.1904
3448,A1,1,1,20.4827,-98.1417
3449,A1,1,9,20.4787,-98.1848
3450,A1,1,1,20.564276,-98.159249
3451,A1,1,1,20.5572,-98.1305
3452,A1,1,2,20.4928,-98.2046
3453,A1,1,1,20.4707,-98.1456
3454,A1,1,4,20.4937,-98.1864
3455,A1,1,2,20.5706,-98.12
3456,A1,1,2,20.4827,-98.1955
3457,A1,1,2,20.478,-98.1863
3458,A1,1,8,20.510474,-98.189769
3459,A1,1,16,20.4811,-98.142
3460,A1,1,13,20.4531,-98.1696
3461,A1,1,21,20.5227,-98.1652
3462,A1,1,2,20.4841,-98.1836
3463,A1,2,1.5,20.4734,-98.1482
3464,A1,1,2,20.4854,-98.1408
3465,A1,1,1,20.486177,-98.145251
3466,A1,1,1,20.5748,-98.1276
3467,A1,1,2,20.5374,-98.1535
3468,A1,1,3,20.4627,-98.1541
3469,A1,1,26,20.5383,-98.1278
3470,A1,1,8,20.576219,-98.137941
3471,A1,1,2,20.5623,-98.1278
3472,A1,1,1,20.552527,-98.152698
3473,A1,1,5,20.512974,-98.204622
3474,A1,1,2,20.5693,-98.1462
3475,A1,1,6,20.552741,-98.128533
3476,A1,1,29,20.487291,-98.201404
3477,A1,2,9.5,20.5741,-98.1377
3478,A1,1,11,20.475597,-98.240353
3479,A1,1,2,20.5447,-98.1364
3480,A1,1,3,20.479586,-98.12912
3481,A1,1,5,20.4559,-98.186
3482,A1,1,50,20.537905,-98.151663
3483,A1,1,23,20.515938,-98.233017
3484,A1,1,1,20.4702,-98.1843
3485,A1,1,2,20.5393,-98.1386
3486,A1,1,2,20.4422,-98.1638
3487,A1,1,9,20.483084,-98.139902
3488,A1,1,108,20.54308,-98.166666
3489,A1,1,5,20.494053,-98.135
3490,A1,1,9,20.4494,-98.1644
3491,A1,1,1,20.4556,-98.1714
3492,A1,1,2,20.537631,-98.129801
3493,A1,1,36,20.480833,-98.146107
3494,A1,1,85,20.46211,-98.1686
3495,A1,1,10,20.471422,-98.13699
3496,A1,1,17,20.481535,-98.182484
3497,A1,1,17,20.4864,-98.2048
3498,A1,1,6,20.551,-98.1401
3499,A1,1,23,20.531103,-98.166209
3500,A1,1,2,20.507349,-98.142731
3501,A1,1,21,20.471551,-98.167707
3502,A1,1,20,20.472197,-98.163825
3503,A1,1,30,20.489034,-98.142705
3504,A1,1,93,20.564349,-98.14344
3505,A1,1,9,20.463525,-98.179303
3506,A1,1,2,20.5415,-98.1349
3507,A1,1,175,20.556238,-98.11789
3508,A1,1,2,20.497641,-98.207869
3509,A1,1,23,20.552689,-98.149018
3510,A1,1,1,20.4796,-98.1867
3511,A1,1,59,20.532141,-98.129699
3512,A1,1,4,20.4576,-98.1927
3513,A1,1,3,20.515291,-98.222117
3514,A1,1,19,20.524492,-98.208063
3515,A1,1,5,20.542,-98.1437
3516,A1,1,17,20.499144,-98.244439
3517,A1,1,9,20.466757,-98.156258
3518,A1,1,21,20.545979,-98.247131
3519,A1,2,71,20.471855,-98.239779
3520,A1,1,16,20.473303,-98.239722
3521,A1,1,0,20.4861,-98.1686
3522,A1,1,4,20.515623,-98.21208
3523,A1,1,4,20.513166,-98.141502
3524,A1,1,3,20.540468,-98.164748
3525,A1,1,4,20.518426,-98.15865
3526,A1,1,3,20.4999,-98.1609
3527,A1,1,10,20.492025,-98.133844
3528,A1,1,17,20.458921,-98.268785
3529,A1,1,8,20.550572,-98.163087
3530,A1,1,94,20.566409,-98.18421
3531,A1,1,1,20.50098,-98.284472
3532,A1,1,5,20.46404,-98.187116
3533,A1,1,5,20.501683,-98.150944
3534,A1,1,17,20.556687,-98.189037
3535,A1,2,19,20.476593,-98.164164
3536,A1,3,10.33333333,20.471045,-98.237387
3537,A1,2,7,20.475833,-98.185023
3538,A1,2,22,20.483465,-98.181744
3539,A1,2,17.5,20.48448,-98.224674
3540,A1,2,12,20.531862,-98.197489
3541,A1,2,13,20.463676,-98.183056
3542,A1,2,13,20.456436,-98.219295
3543,A1,2,13.5,20.5226,-98.2177
3544,A1,1,2,20.485,-98.219
3545,A1,1,4,20.505318,-98.174805
3546,A1,1,10,20.46335,-98.242112
3547,A1,1,46,20.458055,-98.265524
3548,A1,2,0.5,20.547308,-98.143832
3549,A1,1,3,20.479014,-98.233661
3550,A1,1,2,20.449223,-98.271579
3551,A1,1,4,20.4624,-98.2761
3552,A1,1,2,20.5227,-98.1548
3553,A1,1,1,20.472478,-98.244095
3554,A1,1,2,20.461265,-98.273739
3555,A1,1,26,20.460704,-98.218124
3556,A1,1,10,20.5314,-98.165
3557,A1,1,11,20.461726,-98.154272
3558,A1,1,20,20.453712,-98.265949
3559,A1,1,4,20.530997,-98.243876
3560,A1,1,4,20.485279,-98.136157
3561,A1,1,1,20.5181,-98.1316
3562,A1,1,2,20.451214,-98.272421
3563,A1,1,2,20.543112,-98.143879
3564,A1,1,10,20.442853,-98.157433
3565,A1,1,24,20.484033,-98.157071
3566,A1,1,6,20.518071,-98.135171
3567,A1,1,22,20.4807,-98.1456
3568,A1,1,26,20.551461,-98.14372
3569,A1,1,7,20.473192,-98.191263
3570,A1,1,2,20.561168,-98.14215
3571,A1,1,16,20.4818,-98.1626
3572,A1,1,8,20.516339,-98.173945
3573,A1,1,1,20.474379,-98.224769
3574,A1,1,4,20.481654,-98.283407
3575,A1,2,4,20.534023,-98.131136
3576,A1,1,2,20.5268,-98.1356
3577,A1,1,2,20.493773,-98.146566
3578,A1,1,10,20.5806,-98.137
3579,A1,1,3,20.530772,-98.180465
3580,A1,1,11,20.56285,-98.184934
3581,A1,1,12,20.5014,-98.1884
3582,A1,1,2,20.490668,-98.234846
3583,A1,1,2,20.534255,-98.218709
3584,A1,1,14,20.47796,-98.24913
3585,A1,1,21,20.531881,-98.138847
3586,A1,1,12,20.529976,-98.205678
3587,A1,1,14,20.493097,-98.219576
3588,A1,2,17,20.478326,-98.242853
3589,A1,1,13,20.546622,-98.161668
3590,A1,1,14,20.535727,-98.154225
3591,A1,1,24,20.500553,-98.27789
3592,A1,1,1,20.538793,-98.143349
3593,A1,1,10,20.528856,-98.162346
3594,A1,1,2,20.5302,-98.1447
3595,A1,1,5,20.467979,-98.132777
3596,A1,1,1,20.570813,-98.194821
3597,A1,1,1,20.519507,-98.220339
3598,A1,1,2,20.536774,-98.212955
3599,A1,1,17,20.49561,-98.152466
3600,A1,1,9,20.553,-98.1569
3601,A1,1,8,20.5447,-98.1227
3602,A1,1,3,20.539655,-98.226042
3603,A1,1,4,20.5006,-98.1949
3604,A1,1,2,20.508876,-98.271799
3605,A1,1,19,20.5715,-98.1338
3606,A1,1,16,20.52996,-98.166058
3607,A1,1,1,20.5433,-98.1292
3608,A1,1,2,20.504251,-98.293776
3609,A1,1,15,20.461492,-98.207815
3610,A1,1,15,20.520626,-98.181103
3611,A1,1,75,20.520627,-98.189161
3612,A1,1,5,20.546699,-98.139006
3613,A1,1,23,20.534895,-98.167025
3614,A1,1,2,20.532,-98.1278
3615,A1,1,4,20.545123,-98.163692
3616,A1,1,0,20.525839,-98.240284
3617,A1,1,11,20.5167,-98.1741
3618,A1,1,1,20.4764,-98.1686
3619,A1,1,16,20.535741,-98.182023
3620,A1,1,1,20.511046,-98.203215
3621,A1,1,15,20.558651,-98.149706
3622,A1,1,2,20.5413,-98.1573
3623,A1,1,6,20.5092,-98.128
3624,A1,1,31,20.5134,-98.1545
3625,A1,2,18.5,20.521772,-98.166209
