Instance_number,Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,Cluster
1335,0.368377,A1,0,0.011429,0.247119,-98.201416,cluster4
1336,0.368653,A1,0,0.097143,0.20983,-98.220382,cluster4
1337,0.368929,A1,0,0.011429,0.629657,-98.193299,cluster5
1338,0.369205,A1,0.5,0.262857,0.591162,-98.205258,cluster5
1339,0.369481,A1,0,0,0.531463,-98.212893,cluster5
1340,0.369757,A1,0,0.017143,0.216761,-98.149382,cluster4
1341,0.370033,A1,0,0.028571,0.480455,-98.147701,cluster5
1342,0.370309,A1,0,0.005714,0.367302,-98.236227,cluster4
1343,0.370585,A1,0.5,0.151429,0.435854,-98.143578,cluster5
1344,0.370861,A1,0.5,0.248571,0.224749,-98.185576,cluster4
1345,0.371137,A1,0,0.085714,0.245018,-98.238343,cluster4
1346,0.371413,A1,0,0.057143,0.664718,-98.176955,cluster5
1347,0.371689,A1,0,0.034286,0.698405,-98.133137,cluster5
1348,0.371965,A1,0,0.011429,0.146345,-98.258692,cluster4
1349,0.372241,A1,0,0.068571,0.193612,-98.15249,cluster4
1350,0.372517,A1,0,0.211429,0.148619,-98.232625,cluster4
1351,0.372792,A1,0,0.011429,0.712309,-98.127562,cluster5
1352,0.373068,A1,0,0.011429,0.497406,-98.220701,cluster5
1353,0.373344,A1,0.5,0.125714,0.309819,-98.233275,cluster2
1354,0.37362,A1,0,0.011429,0.736208,-98.207215,cluster5
1355,0.373896,A1,0,0.022857,0.477437,-98.198404,cluster5
1356,0.374172,A1,0,0.022857,0.5075,-98.183221,cluster5
1357,0.374448,A1,0,0.011429,0.4867,-98.225428,cluster5
1358,0.374724,A1,0,0.08,0.697165,-98.128131,cluster5
1359,0.375,A1,0,0.011429,0.520387,-98.170624,cluster5
1360,0.375276,A1,0,0.097143,0.177233,-98.173812,cluster4
1361,0.375552,A1,0,0.074286,0.158788,-98.190426,cluster4
1362,0.375828,A1,0,0.011429,0.497273,-98.1745,cluster5
1363,0.376104,A1,0,0.2,0.665255,-98.135296,cluster5
1364,0.37638,A1,0.5,0.094286,0.287409,-98.142592,cluster4
1365,0.376656,A1,0,0.011429,0.236869,-98.234967,cluster4
1366,0.376932,A1,0,0.011429,0.593182,-98.181008,cluster5
1367,0.377208,A1,0,0.011429,0.414027,-98.189115,cluster5
1368,0.377483,A1,0,0.034286,0.459176,-98.185556,cluster5
1369,0.377759,A1,0,0.011429,0.100347,-98.220003,cluster4
1370,0.378035,A1,0,0.017143,0.27242,-98.200374,cluster4
1371,0.378311,A1,0,0.24,0.784878,-98.132208,cluster5
1372,0.378587,A1,0,0.022857,0.624982,-98.1359,cluster5
1373,0.378863,A1,0,0.011429,0.259868,-98.252635,cluster4
1374,0.379139,A1,0,0.194286,0.73645,-98.134392,cluster5
1375,0.379415,A1,0,0.011429,0.40728,-98.197749,cluster5
1376,0.379691,A1,0,0.005714,0.525195,-98.153516,cluster5
1377,0.379967,A1,0,0.04,0.442884,-98.206115,cluster5
1378,0.380243,A1,0,0.022857,0.287824,-98.132259,cluster4
1379,0.380519,A1,0,0.011429,0.27343,-98.170642,cluster4
1380,0.380795,A1,0,0.52,0.513768,-98.124903,cluster5
1381,0.381071,A1,0,0.011429,0.467649,-98.206196,cluster5
1382,0.381347,A1,0,0.034286,0.216663,-98.164884,cluster4
1383,0.381623,A1,0,0.268571,0.285827,-98.1675,cluster4
1384,0.381898,A1,0,0.028571,0.599415,-98.146566,cluster5
1385,0.382174,A1,0,0.062857,0.098512,-98.162269,cluster4
1386,0.38245,A1,0,0.125714,0.298744,-98.186778,cluster4
1387,0.382726,A1,0,0.005714,0.123248,-98.150191,cluster4
1388,0.383002,A1,0,0.011429,0.685731,-98.195035,cluster5
1389,0.383278,A1,0,0,0.464688,-98.231509,cluster5
1390,0.383554,A1,0,0.034286,0.286924,-98.191092,cluster4
1391,0.38383,A1,0,0.074286,0.123282,-98.136075,cluster4
1392,0.384106,A1,0,0.56,0.401422,-98.218183,cluster5
1393,0.384382,A1,0,0.017143,0.427428,-98.211881,cluster5
1394,0.384658,A1,0,0.08,0.488766,-98.161209,cluster5
1395,0.384934,A1,0,0.04,0.280598,-98.182916,cluster4
1396,0.38521,A1,0,0.011429,0.325673,-98.276777,cluster4
1397,0.385486,A1,0,0.045714,0.72732,-98.12987,cluster5
1398,0.385762,A1,0,0.062857,0.160179,-98.176498,cluster4
1399,0.386038,A1,0,0.074286,0.847318,-98.135982,cluster5
1400,0.386313,A1,0,0.04,0.303314,-98.192039,cluster4
1401,0.386589,A1,0,0.045714,0.540241,-98.13791,cluster5
1402,0.386865,A1,0,0.011429,0.638631,-98.145863,cluster5
1403,0.387141,A1,0,0.028571,0.197652,-98.264725,cluster4
1404,0.387417,A1,0,0.022857,0.259475,-98.137621,cluster4
1405,0.387693,A1,0,0.011429,0.466517,-98.211813,cluster5
1406,0.387969,A1,0.5,0.017143,0.292903,-98.139971,cluster4
1407,0.388245,A1,0,0.074286,0.613324,-98.183372,cluster5
1408,0.388521,A1,0,0.011429,0.235535,-98.162065,cluster4
1409,0.388797,A1,0,0.182857,0.590804,-98.158847,cluster5
1410,0.389073,A1,0,0.011429,0.396765,-98.209783,cluster4
1411,0.389349,A1,0,0.057143,0.780272,-98.139728,cluster5
1412,0.389625,A1,0,0.028571,0.528669,-98.155706,cluster5
1413,0.389901,A1,0,0.034286,0.632514,-98.172358,cluster5
1414,0.390177,A1,0,0.011429,0.303061,-98.193208,cluster4
1415,0.390453,A1,0,0.011429,0.426077,-98.280845,cluster5
1416,0.390728,A1,0,0.16,0.263758,-98.235695,cluster4
1417,0.391004,A1,0,0.04,0.3102,-98.141555,cluster4
1418,0.39128,A1,0,0.062857,0.308843,-98.265032,cluster4
1419,0.391556,A1,0,0.011429,0.241792,-98.205095,cluster4
1420,0.391832,A1,0.5,0.002857,0.245474,-98.186882,cluster4
1421,0.392108,A1,0,0.931429,0.314517,-98.201917,cluster4
1422,0.392384,A1,0,0.262857,0.604124,-98.16475,cluster5
1423,0.39266,A1,0,0.011429,0.432732,-98.23219,cluster5
1424,0.392936,A1,0,0.011429,0.71666,-98.196038,cluster5
1425,0.393212,A1,0,0.028571,0.110395,-98.227904,cluster4
1426,0.393488,A1,0,0.108571,0.392373,-98.157547,cluster4
1427,0.393764,A1,0,0.011429,0.257426,-98.198153,cluster4
1428,0.39404,A1,0,0.04,0.593199,-98.125811,cluster5
1429,0.394316,A1,0,0.005714,0.208375,-98.212468,cluster4
1430,0.394592,A1,0,0.051429,0.699254,-98.148811,cluster5
1431,0.394868,A1,0,0.017143,0.731031,-98.172553,cluster5
1432,0.395143,A1,0,0.011429,0.256803,-98.198791,cluster4
1433,0.395419,A1,0,0.102857,0.44555,-98.199292,cluster5
1434,0.395695,A1,0,0.068571,0.491986,-98.226342,cluster5
1435,0.395971,A1,0,0.022857,0.131235,-98.167343,cluster4
1436,0.396247,A1,0.5,0.108571,0.313414,-98.125686,cluster4
1437,0.396523,A1,0,0.028571,0.600252,-98.123311,cluster5
1438,0.396799,A1,0,0.017143,0.229701,-98.172658,cluster4
1439,0.397075,A1,0,0.017143,0.434579,-98.194523,cluster5
1440,0.397351,A1,0,0.017143,0.426222,-98.189631,cluster5
1441,0.397627,A1,0,0.022857,0.670351,-98.163624,cluster5
1442,0.397903,A1,0,0.062857,0.663656,-98.136126,cluster5
1443,0.398179,A1,0,0.08,0.208399,-98.168974,cluster4
1444,0.398455,A1,0,0.034286,0.758936,-98.134858,cluster5
1445,0.398731,A1,0,0.011429,0.224749,-98.181003,cluster4
1446,0.399007,A1,0,0.057143,0.339438,-98.192519,cluster4
1447,0.399283,A1,0,0.005714,0.73222,-98.135635,cluster5
1448,0.399558,A1,0,0.08,0.407955,-98.243537,cluster4
1449,0.399834,A1,0,0.011429,0.212981,-98.170512,cluster4
1450,0.40011,A1,0,0.011429,0.753493,-98.137815,cluster5
1451,0.400386,A1,0,0.068571,0.428074,-98.263233,cluster5
1452,0.400662,A1,0,0.005714,0.093894,-98.157179,cluster4
1453,0.400938,A1,0,0.011429,0.11556,-98.163043,cluster4
1454,0.401214,A1,0,0.011429,0.6482,-98.128215,cluster5
1455,0.40149,A1,0,0.011429,0.07983,-98.159444,cluster4
1456,0.401766,A1,0,0.04,0.312283,-98.239452,cluster4
1457,0.402042,A1,0,0.6,0.21103,-98.156205,cluster4
1458,0.402318,A1,0,0.011429,0.416734,-98.229465,cluster5
1459,0.402594,A1,0,0.017143,0.324536,-98.183534,cluster4
1460,0.40287,A1,0,0.531429,0.344799,-98.1887,cluster4
1461,0.403146,A1,0,0.022857,0.33605,-98.196026,cluster4
1462,0.403422,A1,0,0.005714,0.582574,-98.158809,cluster5
1463,0.403698,A1,0,0.062857,0.531855,-98.136827,cluster5
1464,0.403974,A1,0,0.182857,0.240251,-98.154963,cluster4
1465,0.404249,A1,0,0.011429,0.754584,-98.149386,cluster5
1466,0.404525,A1,0,0.097143,0.322701,-98.213641,cluster4
1467,0.404801,A1,0,0.085714,0.138686,-98.141777,cluster4
1468,0.405077,A1,0,0.011429,0.372034,-98.1794,cluster4
1469,0.405353,A1,0,0.102857,0.382267,-98.248493,cluster4
1470,0.405629,A1,0,0.017143,0.723522,-98.133297,cluster5
1471,0.405905,A1,0,0.074286,0.274423,-98.27845,cluster4
1472,0.406181,A1,0,0.011429,0.31402,-98.184202,cluster4
1473,0.406457,A1,0,0.04,0.674749,-98.13447,cluster5
1474,0.406733,A1,0,0.011429,0.074774,-98.163014,cluster4
1475,0.407009,A1,0,0.005714,0.436027,-98.218888,cluster5
1476,0.407285,A1,0,0.011429,0.150841,-98.154851,cluster4
1477,0.407561,A1,0,0.011429,0.120356,-98.175025,cluster4
1478,0.407837,A1,0,0.005714,0.71449,-98.138005,cluster5
1479,0.408113,A1,0,0.017143,0.612458,-98.138583,cluster5
1480,0.408389,A1,0,0.062857,0.268369,-98.237118,cluster4
1481,0.408664,A1,0,0.142857,0.562091,-98.177908,cluster5
1482,0.40894,A1,0,0.188571,0.326394,-98.209378,cluster4
1483,0.409216,A1,0,0.085714,0.24391,-98.1471,cluster4
1484,0.409492,A1,0,0,0.241503,-98.180294,cluster4
1485,0.409768,A1,0,0.057143,0.717653,-98.145726,cluster5
1486,0.410044,A1,0,0.045714,0.310852,-98.209127,cluster4
1487,0.41032,A1,0,0.085714,0.59897,-98.13432,cluster5
1488,0.410596,A1,0,0.057143,0.366759,-98.200091,cluster4
1489,0.410872,A1,0,0.011429,0.644951,-98.1367,cluster5
1490,0.411148,A1,0,0.011429,0.28592,-98.126608,cluster4
1491,0.411424,A1,0,0.005714,0.635936,-98.148945,cluster5
1492,0.4117,A1,0,0.085714,0.481148,-98.238985,cluster5
1493,0.411976,A1,0,0.062857,0.822617,-98.128583,cluster5
1494,0.412252,A1,0,0.36,0.325217,-98.27183,cluster4
1495,0.412528,A1,0,0.005714,0.596304,-98.147258,cluster5
1496,0.412804,A1,0,0.068571,0.16711,-98.188471,cluster4
1497,0.413079,A1,0,0.04,0.65269,-98.125218,cluster5
1498,0.413355,A1,0,0.017143,0.361201,-98.187077,cluster4
1499,0.413631,A1,0,0.04,0.657082,-98.164538,cluster5
1500,0.413907,A1,0,0.462857,0.273084,-98.212923,cluster4
1501,0.414183,A1,0,0.011429,0.303193,-98.264819,cluster4
1502,0.414459,A1,0,0.005714,0.219151,-98.1992,cluster4
1503,0.414735,A1,0,0.097143,0.274573,-98.193027,cluster4
1504,0.415011,A1,0,0.034286,0.340303,-98.180761,cluster4
1505,0.415287,A1,0,0.028571,0.235807,-98.189987,cluster4
1506,0.415563,A1,0,0.011429,0.453751,-98.222778,cluster5
1507,0.415839,A1,0,0.011429,0.837801,-98.130871,cluster5
1508,0.416115,A1,0,0.268571,0.148399,-98.220655,cluster4
1509,0.416391,A1,0,0.171429,0.380974,-98.185556,cluster4
1510,0.416667,A1,0,0.017143,0.383144,-98.200388,cluster4
1511,0.416943,A1,0,0.028571,0.785946,-98.119982,cluster5
1512,0.417219,A1,0,0.022857,0.561301,-98.163107,cluster5
1513,0.417494,A1,0,0.011429,0.748564,-98.129936,cluster5
1514,0.41777,A1,0,0.005714,0.531647,-98.14108,cluster5
1515,0.418046,A1,0,0.028571,0.640951,-98.240625,cluster5
1516,0.418322,A1,0,0.074286,0.232621,-98.239139,cluster4
1517,0.418598,A1,0,0.011429,0.293936,-98.133188,cluster4
1518,0.418874,A1,0,0.017143,0.613197,-98.187896,cluster5
1519,0.41915,A1,0,0.005714,0.456164,-98.259399,cluster5
1520,0.419426,A1,0,0.011429,0.450819,-98.229985,cluster5
1521,0.419702,A1,0,0.005714,0.377471,-98.227114,cluster4
1522,0.419978,A1,0,0.011429,0.408584,-98.231015,cluster4
1523,0.420254,A1,0,0.091429,0.446127,-98.247377,cluster5
1524,0.42053,A1,0,0.005714,0.576081,-98.244765,cluster5
1525,0.420806,A1,0,0.011429,0.325782,-98.249534,cluster4
1526,0.421082,A1,0,0,0.568111,-98.17774,cluster5
1527,0.421358,A1,0,0.011429,0.154731,-98.266693,cluster4
1528,0.421634,A1,0,0.005714,0.387906,-98.18512,cluster4
1529,0.421909,A1,0,0.097143,0.296701,-98.231674,cluster4
1530,0.422185,A1,0,0.24,0.21855,-98.151588,cluster4
1531,0.422461,A1,0,0.234286,0.669208,-98.173817,cluster5
1532,0.422737,A1,0,0.011429,0.282376,-98.246979,cluster4
1533,0.423013,A1,0,0.011429,0.438728,-98.288391,cluster5
1534,0.423289,A1,0,0.005714,0.210395,-98.186531,cluster4
1535,0.423565,A1,0,0.005714,0.416762,-98.234565,cluster4
1536,0.423841,A1,0,0.005714,0.276708,-98.256014,cluster4
1537,0.424117,A1,0,0.011429,0.349301,-98.291227,cluster4
1538,0.424393,A1,0,0.051429,0.096694,-98.148208,cluster4
1539,0.424669,A1,0,0.045714,0.330359,-98.20741,cluster4
1540,0.424945,A1,0.5,0.051429,0.523694,-98.19202,cluster5
1541,0.425221,A1,0.5,0.148571,0.353416,-98.236599,cluster4
1542,0.425497,A1,0,0.005714,0.780867,-98.172457,cluster5
1543,0.425773,A1,0,0.045714,0.248538,-98.1304,cluster4
1544,0.426049,A1,0,0.011429,0.313905,-98.148662,cluster4
1545,0.426325,A1,0,0.091429,0.037156,-98.156265,cluster4
1546,0.4266,A1,0,0.011429,0.298778,-98.190254,cluster4
1547,0.426876,A1,0,0.005714,0.686285,-98.123183,cluster5
1548,0.427152,A1,0,0.091429,0.142836,-98.224751,cluster4
1549,0.427428,A1,0,0.045714,0.185469,-98.275021,cluster4
1550,0.427704,A1,0,0.028571,0.119635,-98.160215,cluster4
1551,0.42798,A1,0,0.022857,0.26572,-98.241892,cluster4
1552,0.428256,A1,0,0.028571,0.389169,-98.130746,cluster4
1553,0.428532,A1,0.5,0.202857,0.462876,-98.20358,cluster5
1554,0.428808,A1,0,0.034286,0.052185,-98.265339,cluster4
1555,0.429084,A1,0,0.148571,0.685414,-98.177086,cluster5
1556,0.42936,A1,0,0.011429,0.255424,-98.188506,cluster4
1557,0.429636,A1,0,0.057143,0.647115,-98.139225,cluster5
1558,0.429912,A1,0.5,0.005714,0.602981,-98.173058,cluster5
1559,0.430188,A1,0,0.034286,0.163082,-98.25049,cluster4
1560,0.430464,A1,0,0.245714,0.40073,-98.144238,cluster4
1561,0.43074,A1,0,0.102857,0.408175,-98.185041,cluster4
1562,0.431015,A1,0,0.04,0.523729,-98.127857,cluster5
1563,0.431291,A1,0,0.057143,0.237792,-98.199277,cluster4
1564,0.431567,A1,0,0.011429,0.773653,-98.17923,cluster5
1565,0.431843,A1,0,0.005714,0.790164,-98.186192,cluster5
1566,0.432119,A1,0,0.085714,0.359499,-98.262974,cluster4
1567,0.432395,A1,0,0.034286,0.256093,-98.232767,cluster4
1568,0.432671,A1,0,0.017143,0.191338,-98.190685,cluster4
1569,0.432947,A1,0,0.057143,0.591041,-98.162618,cluster5
1570,0.433223,A1,0,0.022857,0.190069,-98.144962,cluster4
1571,0.433499,A1,0,0,0.551639,-98.15094,cluster5
1572,0.433775,A1,0,0.022857,0.725998,-98.139536,cluster5
1573,0.434051,A1,0,0.04,0.255406,-98.184215,cluster4
1574,0.434327,A1,0,0.045714,0.739157,-98.159939,cluster5
1575,0.434603,A1,0,0.017143,0.422332,-98.188287,cluster4
1576,0.434879,A1,0,0.022857,0.586741,-98.147469,cluster5
1577,0.435155,A1,0,0.565714,0.369535,-98.141896,cluster4
1578,0.43543,A1,0,0.017143,0.376882,-98.182147,cluster4
1579,0.435706,A1,0,0.091429,0.189572,-98.179737,cluster4
1580,0.435982,A1,0,0,0.138149,-98.260516,cluster4
1581,0.436258,A1,0,0.011429,0.644864,-98.160296,cluster5
1582,0.436534,A1,0,0.022857,0.632519,-98.158141,cluster5
1583,0.43681,A1,0,0.108571,0.011727,-98.160847,cluster4
1584,0.437086,A1,0,0.017143,0.157974,-98.187511,cluster4
1585,0.437362,A1,0,0.32,0.467285,-98.171745,cluster5
1586,0.437638,A1,0,0.068571,0.559038,-98.166695,cluster5
1587,0.437914,A1,0,0.091429,0.364531,-98.116796,cluster4
1588,0.43819,A1,0,0.04,0.353716,-98.206752,cluster4
1589,0.438466,A1,0,0.011429,0.558755,-98.145439,cluster5
1590,0.438742,A1,0,0.228571,0.259319,-98.1685,cluster4
1591,0.439018,A1,0,0.011429,0.094402,-98.282849,cluster4
1592,0.439294,A1,0,0.32,0.199949,-98.189082,cluster4
1593,0.43957,A1,0,0.028571,0.160421,-98.279379,cluster4
1594,0.439845,A1,0,0.005714,0.168507,-98.215091,cluster4
1595,0.440121,A1,0,0.142857,0.459118,-98.192592,cluster5
1596,0.440397,A1,0,0.011429,0.209183,-98.153583,cluster4
1597,0.440673,A1,0,0.017143,0.352556,-98.138171,cluster4
1598,0.440949,A1,0,0.057143,0.70562,-98.144806,cluster5
1599,0.441225,A1,0,0.394286,0.690539,-98.165049,cluster5
1600,0.441501,A1,0,0.005714,0.30773,-98.1835,cluster4
1601,0.441777,A1,0,0.057143,0.274671,-98.193127,cluster4
1602,0.442053,A1,0,0.011429,0.372588,-98.230563,cluster4
1603,0.442329,A1,0,0.005714,0.347858,-98.154635,cluster4
1604,0.442605,A1,0,0.017143,0.695901,-98.138946,cluster5
1605,0.442881,A1,0,0.005714,0.127547,-98.157419,cluster4
1606,0.443157,A1,0,0.005714,0.724105,-98.154414,cluster5
1607,0.443433,A1,0,0.022857,0.608637,-98.153538,cluster5
1608,0.443709,A1,0,0.937143,0.327156,-98.189953,cluster4
1609,0.443985,A1,0,0.074286,0.063248,-98.159201,cluster4
1610,0.44426,A1,0,0.068571,0.312751,-98.189991,cluster4
1611,0.444536,A1,0,0,0.257674,-98.138172,cluster4
1612,0.444812,A1,0,0.057143,0.719026,-98.174549,cluster5
1613,0.445088,A1,0,0.011429,0.563361,-98.165618,cluster5
1614,0.445364,A1,0,0.005714,0.583647,-98.148751,cluster5
1615,0.44564,A1,0,0.314286,0.617635,-98.127896,cluster5
1616,0.445916,A1,0,0.091429,0.180477,-98.161051,cluster4
1617,0.446192,A1,0,0.08,0.427434,-98.222326,cluster4
1618,0.446468,A1,0,0.011429,0.597695,-98.141004,cluster5
1619,0.446744,A1,0,0.005714,0.134479,-98.17569,cluster4
1620,0.44702,A1,0,0.011429,0.676636,-98.132115,cluster5
1621,0.447296,A1,0,0.222857,0.390728,-98.270743,cluster4
1622,0.447572,A1,0,0.04,0.332708,-98.140022,cluster4
1623,0.447848,A1,0,0.017143,0.61535,-98.178633,cluster5
1624,0.448124,A1,0,0.04,0.1184,-98.185241,cluster4
1625,0.4484,A1,0,0.011429,0.617,-98.137456,cluster5
1626,0.448675,A1,0,0.017143,0.315602,-98.185252,cluster4
1627,0.448951,A1,0,0.011429,0.362633,-98.218018,cluster4
1628,0.449227,A1,0,0.017143,0.38891,-98.220839,cluster4
1629,0.449503,A1,0,0.005714,0.74771,-98.195732,cluster5
1630,0.449779,A1,0,0.022857,0.300492,-98.234429,cluster4
1631,0.450055,A1,0,0.011429,0.330653,-98.21726,cluster4
1632,0.450331,A1,0,0.011429,0.438428,-98.221594,cluster4
1633,0.450607,A1,0,0.045714,0.276056,-98.186457,cluster4
1634,0.450883,A1,0,0.005714,0.146772,-98.192774,cluster4
1635,0.451159,A1,0,0.011429,0.391634,-98.272897,cluster4
1636,0.451435,A1,0,0.034286,0.286318,-98.182914,cluster4
1637,0.451711,A1,0,0.051429,0.658658,-98.127391,cluster5
1638,0.451987,A1,0,0.017143,0.790061,-98.132139,cluster5
1639,0.452263,A1,0,0,0.733351,-98.143696,cluster5
1640,0.452539,A1,0,0.017143,0.586227,-98.14492,cluster5
1641,0.452815,A1,0,0.011429,0.683688,-98.134488,cluster5
1642,0.453091,A1,0,0.005714,0.733166,-98.134398,cluster5
1643,0.453366,A1,0,0.057143,0.130266,-98.202822,cluster4
1644,0.453642,A1,0,0.102857,0.246218,-98.203324,cluster4
1645,0.453918,A1,0,0.165714,0.748207,-98.131604,cluster5
1646,0.454194,A1,0,0.057143,0.314321,-98.2084,cluster4
1647,0.45447,A1,0,0.017143,0.283478,-98.22003,cluster4
1648,0.454746,A1,0,0.005714,0.744674,-98.14943,cluster5
1649,0.455022,A1,0,0.011429,0.546768,-98.122835,cluster5
1650,0.455298,A1,0,0.005714,0.357029,-98.2847,cluster4
1651,0.455574,A1,0,0.028571,0.710866,-98.140999,cluster5
1652,0.45585,A1,0,0.068571,0.295275,-98.2171,cluster4
1653,0.456126,A1,0,0.011429,0.472635,-98.160869,cluster5
1654,0.456402,A1,0,0.068571,0.289325,-98.277545,cluster4
1655,0.456678,A1,0,0.08,0.35951,-98.21226,cluster4
1656,0.456954,A1,0,0.52,0.332166,-98.22063,cluster4
1657,0.45723,A1,0,0.114286,0.16034,-98.263398,cluster4
1658,0.457506,A1,0,0.148571,0.370649,-98.203967,cluster4
1659,0.457781,A1,0,0.005714,0.715708,-98.141773,cluster5
1660,0.458057,A1,0,0.462857,0.372998,-98.219605,cluster4
1661,0.458333,A1,0,0.005714,0.526551,-98.22008,cluster5
1662,0.458609,A1,0,0.011429,0.521311,-98.144319,cluster5
1663,0.458885,A1,0,0.011429,0.223133,-98.2835,cluster4
1664,0.459161,A1,0,0.005714,0.621767,-98.140914,cluster5
1665,0.459437,A1,0,0.005714,0.221615,-98.284476,cluster4
1666,0.459713,A1,0,0.005714,0.333366,-98.1901,cluster4
1667,0.459989,A1,0,0.08,0.559177,-98.250194,cluster5
1668,0.460265,A1,0,0.005714,0.471204,-98.161125,cluster4
1669,0.460541,A1,0,0.011429,0.167728,-98.254,cluster4
1670,0.460817,A1,0,0.154286,0.147528,-98.1492,cluster4
1671,0.461093,A1,0,0.011429,0.806163,-98.141406,cluster5
1672,0.461369,A1,0,0.028571,0.564365,-98.162123,cluster5
1673,0.461645,A1,0.5,0.017143,0.308191,-98.158946,cluster4
1674,0.461921,A1,0,0.074286,0.415447,-98.212397,cluster4
1675,0.462196,A1,0,0.034286,0.549423,-98.150399,cluster5
1676,0.462472,A1,0,0.182857,0.176725,-98.223085,cluster4
1677,0.462748,A1,0,0.194286,0.715777,-98.139727,cluster5
1678,0.463024,A1,0,0.005714,0.416474,-98.272704,cluster4
1679,0.4633,A1,0,0.017143,0.268323,-98.207782,cluster4
1680,0.463576,A1,0,0.022857,0.64098,-98.144,cluster5
1681,0.463852,A1,0,0.011429,0.54233,-98.139768,cluster5
1682,0.464128,A1,0,0.08,0.090155,-98.285338,cluster4
1683,0.464404,A1,0,0.028571,0.138761,-98.190779,cluster4
1684,0.46468,A1,0,0.114286,0.246438,-98.211408,cluster4
1685,0.464956,A1,0,0.022857,0.785351,-98.138197,cluster5
1686,0.465232,A1,0,0.04,0.305075,-98.178448,cluster4
1687,0.465508,A1,0,0.04,0.043453,-98.150298,cluster4
1688,0.465784,A1,0,0.045714,0.714987,-98.130392,cluster5
1689,0.46606,A1,0,0.217143,0.372461,-98.159693,cluster4
1690,0.466336,A1,0,0.022857,0.546255,-98.169845,cluster5
1691,0.466611,A1,0,0.005714,0.375959,-98.174711,cluster4
1692,0.466887,A1,0,0.011429,0.081665,-98.285688,cluster4
1693,0.467163,A1,0,0.097143,0.425973,-98.212367,cluster4
1694,0.467439,A1,0,0.011429,0.620867,-98.130145,cluster5
1695,0.467715,A1,0,0.102857,0.465121,-98.179818,cluster4
1696,0.467991,A1,0,0.285714,0.398721,-98.19689,cluster4
1697,0.468267,A1,0,0.005714,0.112294,-98.160386,cluster4
1698,0.468543,A1,0,0.028571,0.218781,-98.159522,cluster4
1699,0.468819,A1,0,0.022857,0.594226,-98.153131,cluster5
1700,0.469095,A1,0,0.04,0.132667,-98.26665,cluster4
1701,0.469371,A1,0,0.011429,0.464596,-98.115343,cluster4
1702,0.469647,A1,0,0.011429,0.37234,-98.271035,cluster4
1703,0.469923,A1,0,0.022857,0.20553,-98.23964,cluster4
1704,0.470199,A1,0,0.005714,0.203499,-98.174722,cluster4
1705,0.470475,A1,0,0.045714,0.495282,-98.218313,cluster5
1706,0.470751,A1,0,0.005714,0.502265,-98.16702,cluster5
1707,0.471026,A1,0,0.062857,0.287541,-98.290074,cluster4
1708,0.471302,A1,0,0.005714,0.617162,-98.147773,cluster5
1709,0.471578,A1,0,0.011429,0.462587,-98.25747,cluster4
1710,0.471854,A1,0,0.051429,0.058781,-98.170956,cluster4
